boro,boroname,neighborhood,subboro,ctract,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,77907,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,77908,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,79300,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,80900,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,122300,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,122701,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,122702,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,124100,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,124700,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,125700,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,126500,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,126700,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,127700,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,128300,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,133300,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,133900,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,134100,,,,,,,,,,,,,,,,,,
4,Queens,"Hillcrest/
Fresh Meadows",8,134700,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,200,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,400,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,600,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,800,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,1000,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,1200,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,1400,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,1600,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,1800,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,2000,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,2200,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,2400,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,2600,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,2800,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,3000,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,3200,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,3400,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,3600,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,3800,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,4001,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,4200,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,5200,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,10800,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,11000,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,11200,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,11400,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,11600,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,11800,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,12000,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,12200,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,12400,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,12601,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,12602,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,12800,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,13000,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,13200,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,13400,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,13600,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,13800,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,14000,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,14201,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,14202,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,14400,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,14800,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,15000,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,15200,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,15400,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,15600,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,21600,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,64101,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,64102,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,77300,,,,,,,,,,,,,,,,,,
4,Queens,Kew Gardens/ Woodhaven,9,77500,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,4002,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,4401,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,5000,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,5400,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,5800,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,6201,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,6202,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,8600,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,8800,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,9400,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,9600,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,9800,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,10000,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,10200,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,10400,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,10600,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,15801,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,15802,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,16400,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,16600,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,16800,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,17000,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,17200,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,17400,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,17600,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,17800,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,18000,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,81400,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,81800,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,83800,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,84000,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,84601,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,84602,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,86400,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,88400,,,,,,,,,,,,,,,,,,
4,Queens,Howard Beach/ S. Ozone Park,10,89200,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,108500,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,109300,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,109700,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,109900,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,111300,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,112300,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,112900,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,113300,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,113900,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,118100,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,129102,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,129103,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,129104,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,136700,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,137700,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,138501,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,138502,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,139900,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,140300,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,140901,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,140902,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,141700,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,142900,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,143500,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,144100,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,144700,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,145101,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,145102,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,145900,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,146300,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,146700,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,147100,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,147900,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,148300,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,150701,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,150702,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,152901,,,,,,,,,,,,,,,,,,
4,Queens,Bayside/ Little Neck,11,152902,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,18200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,18401,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,18402,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,18600,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,18800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,19000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,19200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,19400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,19600,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,19800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,20200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,20400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,20600,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,20800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,21200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,23800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,24000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,24600,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,25400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,25800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,26000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,26200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,26400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,26600,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,27000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,27200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,27400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,27600,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,27800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,28000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,28200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,28400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,28800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,29400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,33000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,33401,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,33402,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,35200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,36600,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,36800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,37600,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,38400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,39400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,39800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,40000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,40200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,40400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,41400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,42400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,42600,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,43200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,43400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,44000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,44400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,44601,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,44602,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,46000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,46200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,46800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,47000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,48000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,48200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,48400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,50000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,50201,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,50202,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,50400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,50600,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,50800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,51000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,51800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,52000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,52200,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,52400,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,52600,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,52800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,53000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,78800,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,79000,,,,,,,,,,,,,,,,,,
4,Queens,Jamaica,12,79200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,30600,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,32000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,32800,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,35800,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,49600,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,51200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,51600,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,53200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,53401,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,53601,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,53800,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,54000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,54200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,54800,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,55200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,55400,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,55600,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,55800,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,56000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,56200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,56400,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,56600,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,56800,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,58000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,58200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,59000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,59200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,59400,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,59600,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,59800,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,60000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,60600,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,60800,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,61000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,61200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,61400,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,61601,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,61602,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,61800,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,62000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,62200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,62400,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,62600,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,63000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,63200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,63800,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,64600,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,65000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,65400,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,65600,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,66000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,66400,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,68000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,68200,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,69000,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,69400,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,71600,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,130100,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,155101,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,155102,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,156700,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,157101,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,157102,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,157901,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,157902,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,157903,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,161700,,,,,,,,,,,,,,,,,,
4,Queens,Bellerose/ Rosedale,13,162100,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,91601,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,91602,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,91800,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,92200,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,92800,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,93401,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,93402,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,93800,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,94201,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,94202,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,94203,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,95400,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,96400,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,97202,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,97203,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,97204,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,99200,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,99801,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,99802,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,100801,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,100802,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,101001,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,101002,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,103201,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,103202,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,107201,,,,,,,,,,,,,,,,,,
4,Queens,Rockaways,14,107202,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,300,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,600,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,700,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,800,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,900,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,1100,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,1700,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,2001,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,2100,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,2700,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,2900,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,3300,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,3600,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,3900,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,4000,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,4700,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,5900,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,6700,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,7500,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,7700,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,8100,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,9700,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,10500,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,12100,,,,,,,,,,,,,,,,,,
5,Staten Island,North Shore,1,12500,,,,,,,,,,,,,,,,,,
